section,item,passed,evidence
training_scripts,BART_IT_NICE_TO_HAVE.py:shared_input_builder,True,"return ""\n"".join(parts).strip()"
training_scripts,BART_IT_NICE_TO_HAVE.py:exact_dedupe_only,True,Normalize exact duplicates only; preserve distinct nested skill labels.
training_scripts,BART_IT_NICE_TO_HAVE.py:global_one_to_one,True,def maximum_cardinality_pairs(
training_scripts,BART_IT_NICE_TO_HAVE.py:token_containment,True,def is_contiguous_subseq(
training_scripts,BART_IT_NICE_TO_HAVE.py:seed_before_initialization,True,calls=3
training_scripts,BART_IT_NICE_TO_HAVE.py:source_limit,True,MAX_SOURCE_LEN = 1024
training_scripts,BART_IT_NICE_TO_HAVE.py:chunk_limit,True,CHUNK_MAX_TOKENS = 1000
training_scripts,BART_IT_NICE_TO_HAVE.py:chunk_overlap,True,CHUNK_OVERLAP = 160
training_scripts,BART_IT_NICE_TO_HAVE.py:target_limit,True,MAX_TARGET_LEN = 512
training_scripts,BART_IT_NICE_TO_HAVE.py:generation_limit,True,GEN_MAX_NEW_TOKENS = 512
training_scripts,BART_IT_NICE_TO_HAVE.py:hpo_beams,True,HPO_NUM_BEAMS = 2
training_scripts,BART_IT_NICE_TO_HAVE.py:final_beams,True,GEN_NUM_BEAMS = 6
training_scripts,BART_IT_NICE_TO_HAVE.py:no_repeat_ngram,True,GEN_NO_REPEAT_NGRAM = 3
training_scripts,BART_IT_NICE_TO_HAVE.py:source_visible_targets,True,def assign_skills_to_chunks(
prediction_rules,BART_IT_NICE_TO_HAVE.py:PREDICTED_SKILL_ALLOWLIST,True,embedded=11 generated=11
prediction_rules,BART_IT_NICE_TO_HAVE.py:PREDICTED_SKILL_FRAGMENT_BLACKLIST,True,embedded=11 generated=11
prediction_rules,BART_IT_NICE_TO_HAVE.py:PREDICTED_SKILL_FRAGMENT_PREFIXES,True,embedded=0 generated=0
prediction_rules,BART_IT_NICE_TO_HAVE.py:PREDICTED_SKILL_STOPWORDS,True,embedded=286 generated=286
training_scripts,BART_IT_SOFT_SKILLS.py:one_seed,True,SEEDS = [13]
training_scripts,BART_IT_SOFT_SKILLS.py:twenty_hpo_trials,True,HPO_TRIALS = 20
training_scripts,BART_IT_SOFT_SKILLS.py:seeded_tpe,True,optuna.samplers.TPESampler(seed=seed)
training_scripts,BART_IT_SOFT_SKILLS.py:exact_hpo_logged,True,"""eval_exact_f1"": metrics[""f1""]"
training_scripts,BART_IT_SOFT_SKILLS.py:exact_hpo_returned,True,"return metrics[""f1""]"
training_scripts,BART_IT_SOFT_SKILLS.py:validation_eval_mode,True,model.eval()
training_scripts,BART_IT_SOFT_SKILLS.py:no_epoch_checkpoints,True,"save_strategy=""no"""
training_scripts,BART_IT_SOFT_SKILLS.py:shared_input_builder,True,"return ""\n"".join(parts).strip()"
training_scripts,BART_IT_SOFT_SKILLS.py:exact_dedupe_only,True,Normalize exact duplicates only; preserve distinct nested skill labels.
training_scripts,BART_IT_SOFT_SKILLS.py:global_one_to_one,True,def maximum_cardinality_pairs(
training_scripts,BART_IT_SOFT_SKILLS.py:token_containment,True,def is_contiguous_subseq(
training_scripts,BART_IT_SOFT_SKILLS.py:seed_before_initialization,True,calls=3
training_scripts,BART_IT_SOFT_SKILLS.py:source_limit,True,MAX_SOURCE_LEN = 1024
training_scripts,BART_IT_SOFT_SKILLS.py:chunk_limit,True,CHUNK_MAX_TOKENS = 1000
training_scripts,BART_IT_SOFT_SKILLS.py:chunk_overlap,True,CHUNK_OVERLAP = 160
training_scripts,BART_IT_SOFT_SKILLS.py:target_limit,True,MAX_TARGET_LEN = 512
training_scripts,BART_IT_SOFT_SKILLS.py:generation_limit,True,GEN_MAX_NEW_TOKENS = 512
training_scripts,BART_IT_SOFT_SKILLS.py:hpo_beams,True,HPO_NUM_BEAMS = 2
training_scripts,BART_IT_SOFT_SKILLS.py:final_beams,True,GEN_NUM_BEAMS = 6
training_scripts,BART_IT_SOFT_SKILLS.py:no_repeat_ngram,True,GEN_NO_REPEAT_NGRAM = 3
training_scripts,BART_IT_SOFT_SKILLS.py:source_visible_targets,True,def assign_skills_to_chunks(
prediction_rules,BART_IT_SOFT_SKILLS.py:PREDICTED_SKILL_ALLOWLIST,True,embedded=0 generated=0
prediction_rules,BART_IT_SOFT_SKILLS.py:PREDICTED_SKILL_FRAGMENT_BLACKLIST,True,embedded=18 generated=18
prediction_rules,BART_IT_SOFT_SKILLS.py:PREDICTED_SKILL_FRAGMENT_PREFIXES,True,embedded=0 generated=0
prediction_rules,BART_IT_SOFT_SKILLS.py:PREDICTED_SKILL_STOPWORDS,True,embedded=286 generated=286
training_scripts,BART_JOURNAL.py:one_seed,True,SEEDS = [13]
training_scripts,BART_JOURNAL.py:twenty_hpo_trials,True,HPO_TRIALS = 20
training_scripts,BART_JOURNAL.py:seeded_tpe,True,optuna.samplers.TPESampler(seed=seed)
training_scripts,BART_JOURNAL.py:exact_hpo_logged,True,"""eval_exact_f1"": metrics[""f1""]"
training_scripts,BART_JOURNAL.py:exact_hpo_returned,True,"return metrics[""f1""]"
training_scripts,BART_JOURNAL.py:validation_eval_mode,True,model.eval()
training_scripts,BART_JOURNAL.py:no_epoch_checkpoints,True,"save_strategy=""no"""
training_scripts,BART_JOURNAL.py:shared_input_builder,True,"return ""\n"".join(parts).strip()"
training_scripts,BART_JOURNAL.py:exact_dedupe_only,True,Normalize exact duplicates only; preserve distinct nested skill labels.
training_scripts,BART_JOURNAL.py:global_one_to_one,True,def maximum_cardinality_pairs(
training_scripts,BART_JOURNAL.py:token_containment,True,def is_contiguous_subseq(
training_scripts,BART_JOURNAL.py:seed_before_initialization,True,calls=3
training_scripts,BART_JOURNAL.py:source_limit,True,MAX_SOURCE_LEN = 1024
training_scripts,BART_JOURNAL.py:chunk_limit,True,CHUNK_MAX_TOKENS = 1000
training_scripts,BART_JOURNAL.py:chunk_overlap,True,CHUNK_OVERLAP = 160
training_scripts,BART_JOURNAL.py:target_limit,True,MAX_TARGET_LEN = 512
training_scripts,BART_JOURNAL.py:generation_limit,True,GEN_MAX_NEW_TOKENS = 512
training_scripts,BART_JOURNAL.py:hpo_beams,True,HPO_NUM_BEAMS = 2
training_scripts,BART_JOURNAL.py:final_beams,True,GEN_NUM_BEAMS = 6
training_scripts,BART_JOURNAL.py:no_repeat_ngram,True,GEN_NO_REPEAT_NGRAM = 3
training_scripts,BART_JOURNAL.py:source_visible_targets,True,def assign_skills_to_chunks(
prediction_rules,BART_JOURNAL.py:PREDICTED_SKILL_ALLOWLIST,True,embedded=2 generated=2
prediction_rules,BART_JOURNAL.py:PREDICTED_SKILL_FRAGMENT_BLACKLIST,True,embedded=14 generated=14
prediction_rules,BART_JOURNAL.py:PREDICTED_SKILL_FRAGMENT_PREFIXES,True,embedded=0 generated=0
prediction_rules,BART_JOURNAL.py:PREDICTED_SKILL_STOPWORDS,True,embedded=286 generated=286
training_scripts,BART_JOURNAL_DISTINCT_SKILLS.py:one_seed,True,SEEDS = [13]
training_scripts,BART_JOURNAL_DISTINCT_SKILLS.py:twenty_hpo_trials,True,HPO_TRIALS = 20
training_scripts,BART_JOURNAL_DISTINCT_SKILLS.py:seeded_tpe,True,optuna.samplers.TPESampler(seed=seed)
training_scripts,BART_JOURNAL_DISTINCT_SKILLS.py:exact_hpo_logged,True,"""eval_exact_f1"": metrics[""f1""]"
training_scripts,BART_JOURNAL_DISTINCT_SKILLS.py:exact_hpo_returned,True,"return metrics[""f1""]"
training_scripts,BART_JOURNAL_DISTINCT_SKILLS.py:validation_eval_mode,True,model.eval()
training_scripts,BART_JOURNAL_DISTINCT_SKILLS.py:no_epoch_checkpoints,True,"save_strategy=""no"""
training_scripts,BART_JOURNAL_DISTINCT_SKILLS.py:shared_input_builder,True,"return ""\n"".join(parts).strip()"
training_scripts,BART_JOURNAL_DISTINCT_SKILLS.py:exact_dedupe_only,True,Normalize exact duplicates only; preserve distinct nested skill labels.
training_scripts,BART_JOURNAL_DISTINCT_SKILLS.py:global_one_to_one,True,def maximum_cardinality_pairs(
training_scripts,BART_JOURNAL_DISTINCT_SKILLS.py:token_containment,True,def is_contiguous_subseq(
training_scripts,BART_JOURNAL_DISTINCT_SKILLS.py:seed_before_initialization,True,calls=3
training_scripts,BART_JOURNAL_DISTINCT_SKILLS.py:source_limit,True,MAX_SOURCE_LEN = 1024
training_scripts,BART_JOURNAL_DISTINCT_SKILLS.py:chunk_limit,True,CHUNK_MAX_TOKENS = 1000
training_scripts,BART_JOURNAL_DISTINCT_SKILLS.py:chunk_overlap,True,CHUNK_OVERLAP = 160
training_scripts,BART_JOURNAL_DISTINCT_SKILLS.py:target_limit,True,MAX_TARGET_LEN = 512
training_scripts,BART_JOURNAL_DISTINCT_SKILLS.py:generation_limit,True,GEN_MAX_NEW_TOKENS = 512
training_scripts,BART_JOURNAL_DISTINCT_SKILLS.py:hpo_beams,True,HPO_NUM_BEAMS = 2
training_scripts,BART_JOURNAL_DISTINCT_SKILLS.py:final_beams,True,GEN_NUM_BEAMS = 6
training_scripts,BART_JOURNAL_DISTINCT_SKILLS.py:no_repeat_ngram,True,GEN_NO_REPEAT_NGRAM = 3
training_scripts,BART_JOURNAL_DISTINCT_SKILLS.py:source_visible_targets,True,def assign_skills_to_chunks(
prediction_rules,BART_JOURNAL_DISTINCT_SKILLS.py:PREDICTED_SKILL_ALLOWLIST,True,embedded=1 generated=1
prediction_rules,BART_JOURNAL_DISTINCT_SKILLS.py:PREDICTED_SKILL_FRAGMENT_BLACKLIST,True,embedded=11 generated=11
prediction_rules,BART_JOURNAL_DISTINCT_SKILLS.py:PREDICTED_SKILL_FRAGMENT_PREFIXES,True,embedded=0 generated=0
prediction_rules,BART_JOURNAL_DISTINCT_SKILLS.py:PREDICTED_SKILL_STOPWORDS,True,embedded=286 generated=286
training_scripts,BART_JOURNAL_HARD_SKILLS.py:one_seed,True,SEEDS = [13]
training_scripts,BART_JOURNAL_HARD_SKILLS.py:twenty_hpo_trials,True,HPO_TRIALS = 20
training_scripts,BART_JOURNAL_HARD_SKILLS.py:seeded_tpe,True,optuna.samplers.TPESampler(seed=seed)
training_scripts,BART_JOURNAL_HARD_SKILLS.py:exact_hpo_logged,True,"""eval_exact_f1"": metrics[""f1""]"
training_scripts,BART_JOURNAL_HARD_SKILLS.py:exact_hpo_returned,True,"return metrics[""f1""]"
training_scripts,BART_JOURNAL_HARD_SKILLS.py:validation_eval_mode,True,model.eval()
training_scripts,BART_JOURNAL_HARD_SKILLS.py:no_epoch_checkpoints,True,"save_strategy=""no"""
training_scripts,BART_JOURNAL_HARD_SKILLS.py:shared_input_builder,True,"return ""\n"".join(parts).strip()"
training_scripts,BART_JOURNAL_HARD_SKILLS.py:exact_dedupe_only,True,Normalize exact duplicates only; preserve distinct nested skill labels.
training_scripts,BART_JOURNAL_HARD_SKILLS.py:global_one_to_one,True,def maximum_cardinality_pairs(
training_scripts,BART_JOURNAL_HARD_SKILLS.py:token_containment,True,def is_contiguous_subseq(
training_scripts,BART_JOURNAL_HARD_SKILLS.py:seed_before_initialization,True,calls=3
training_scripts,BART_JOURNAL_HARD_SKILLS.py:source_limit,True,MAX_SOURCE_LEN = 1024
training_scripts,BART_JOURNAL_HARD_SKILLS.py:chunk_limit,True,CHUNK_MAX_TOKENS = 1000
training_scripts,BART_JOURNAL_HARD_SKILLS.py:chunk_overlap,True,CHUNK_OVERLAP = 160
training_scripts,BART_JOURNAL_HARD_SKILLS.py:target_limit,True,MAX_TARGET_LEN = 512
training_scripts,BART_JOURNAL_HARD_SKILLS.py:generation_limit,True,GEN_MAX_NEW_TOKENS = 512
training_scripts,BART_JOURNAL_HARD_SKILLS.py:hpo_beams,True,HPO_NUM_BEAMS = 2
training_scripts,BART_JOURNAL_HARD_SKILLS.py:final_beams,True,GEN_NUM_BEAMS = 6
training_scripts,BART_JOURNAL_HARD_SKILLS.py:no_repeat_ngram,True,GEN_NO_REPEAT_NGRAM = 3
training_scripts,BART_JOURNAL_HARD_SKILLS.py:source_visible_targets,True,def assign_skills_to_chunks(
prediction_rules,BART_JOURNAL_HARD_SKILLS.py:PREDICTED_SKILL_ALLOWLIST,True,embedded=4 generated=4
prediction_rules,BART_JOURNAL_HARD_SKILLS.py:PREDICTED_SKILL_FRAGMENT_BLACKLIST,True,embedded=14 generated=14
prediction_rules,BART_JOURNAL_HARD_SKILLS.py:PREDICTED_SKILL_FRAGMENT_PREFIXES,True,embedded=0 generated=0
prediction_rules,BART_JOURNAL_HARD_SKILLS.py:PREDICTED_SKILL_STOPWORDS,True,embedded=286 generated=286
training_scripts,BART_JOURNAL_MUST_HAVE.py:one_seed,True,SEEDS = [13]
training_scripts,BART_JOURNAL_MUST_HAVE.py:twenty_hpo_trials,True,HPO_TRIALS = 20
training_scripts,BART_JOURNAL_MUST_HAVE.py:seeded_tpe,True,optuna.samplers.TPESampler(seed=seed)
training_scripts,BART_JOURNAL_MUST_HAVE.py:exact_hpo_logged,True,"""eval_exact_f1"": metrics[""f1""]"
training_scripts,BART_JOURNAL_MUST_HAVE.py:exact_hpo_returned,True,"return metrics[""f1""]"
training_scripts,BART_JOURNAL_MUST_HAVE.py:validation_eval_mode,True,model.eval()
training_scripts,BART_JOURNAL_MUST_HAVE.py:no_epoch_checkpoints,True,"save_strategy=""no"""
training_scripts,BART_JOURNAL_MUST_HAVE.py:shared_input_builder,True,"return ""\n"".join(parts).strip()"
training_scripts,BART_JOURNAL_MUST_HAVE.py:exact_dedupe_only,True,Normalize exact duplicates only; preserve distinct nested skill labels.
training_scripts,BART_JOURNAL_MUST_HAVE.py:global_one_to_one,True,def maximum_cardinality_pairs(
training_scripts,BART_JOURNAL_MUST_HAVE.py:token_containment,True,def is_contiguous_subseq(
training_scripts,BART_JOURNAL_MUST_HAVE.py:seed_before_initialization,True,calls=3
training_scripts,BART_JOURNAL_MUST_HAVE.py:source_limit,True,MAX_SOURCE_LEN = 1024
training_scripts,BART_JOURNAL_MUST_HAVE.py:chunk_limit,True,CHUNK_MAX_TOKENS = 1000
training_scripts,BART_JOURNAL_MUST_HAVE.py:chunk_overlap,True,CHUNK_OVERLAP = 160
training_scripts,BART_JOURNAL_MUST_HAVE.py:target_limit,True,MAX_TARGET_LEN = 512
training_scripts,BART_JOURNAL_MUST_HAVE.py:generation_limit,True,GEN_MAX_NEW_TOKENS = 512
training_scripts,BART_JOURNAL_MUST_HAVE.py:hpo_beams,True,HPO_NUM_BEAMS = 2
training_scripts,BART_JOURNAL_MUST_HAVE.py:final_beams,True,GEN_NUM_BEAMS = 6
training_scripts,BART_JOURNAL_MUST_HAVE.py:no_repeat_ngram,True,GEN_NO_REPEAT_NGRAM = 3
training_scripts,BART_JOURNAL_MUST_HAVE.py:source_visible_targets,True,def assign_skills_to_chunks(
prediction_rules,BART_JOURNAL_MUST_HAVE.py:PREDICTED_SKILL_ALLOWLIST,True,embedded=1 generated=1
prediction_rules,BART_JOURNAL_MUST_HAVE.py:PREDICTED_SKILL_FRAGMENT_BLACKLIST,True,embedded=12 generated=12
prediction_rules,BART_JOURNAL_MUST_HAVE.py:PREDICTED_SKILL_FRAGMENT_PREFIXES,True,embedded=0 generated=0
prediction_rules,BART_JOURNAL_MUST_HAVE.py:PREDICTED_SKILL_STOPWORDS,True,embedded=286 generated=286
training_scripts,BART_JOURNAL_NICE_TO_HAVE.py:one_seed,True,SEEDS = [13]
training_scripts,BART_JOURNAL_NICE_TO_HAVE.py:twenty_hpo_trials,True,HPO_TRIALS = 20
training_scripts,BART_JOURNAL_NICE_TO_HAVE.py:seeded_tpe,True,optuna.samplers.TPESampler(seed=seed)
training_scripts,BART_JOURNAL_NICE_TO_HAVE.py:exact_hpo_logged,True,"""eval_exact_f1"": metrics[""f1""]"
training_scripts,BART_JOURNAL_NICE_TO_HAVE.py:exact_hpo_returned,True,"return metrics[""f1""]"
training_scripts,BART_JOURNAL_NICE_TO_HAVE.py:validation_eval_mode,True,model.eval()
training_scripts,BART_JOURNAL_NICE_TO_HAVE.py:no_epoch_checkpoints,True,"save_strategy=""no"""
training_scripts,BART_JOURNAL_NICE_TO_HAVE.py:shared_input_builder,True,"return ""\n"".join(parts).strip()"
training_scripts,BART_JOURNAL_NICE_TO_HAVE.py:exact_dedupe_only,True,Normalize exact duplicates only; preserve distinct nested skill labels.
training_scripts,BART_JOURNAL_NICE_TO_HAVE.py:global_one_to_one,True,def maximum_cardinality_pairs(
training_scripts,BART_JOURNAL_NICE_TO_HAVE.py:token_containment,True,def is_contiguous_subseq(
training_scripts,BART_JOURNAL_NICE_TO_HAVE.py:seed_before_initialization,True,calls=3
training_scripts,BART_JOURNAL_NICE_TO_HAVE.py:source_limit,True,MAX_SOURCE_LEN = 1024
training_scripts,BART_JOURNAL_NICE_TO_HAVE.py:chunk_limit,True,CHUNK_MAX_TOKENS = 1000
training_scripts,BART_JOURNAL_NICE_TO_HAVE.py:chunk_overlap,True,CHUNK_OVERLAP = 160
training_scripts,BART_JOURNAL_NICE_TO_HAVE.py:target_limit,True,MAX_TARGET_LEN = 512
training_scripts,BART_JOURNAL_NICE_TO_HAVE.py:generation_limit,True,GEN_MAX_NEW_TOKENS = 512
training_scripts,BART_JOURNAL_NICE_TO_HAVE.py:hpo_beams,True,HPO_NUM_BEAMS = 2
training_scripts,BART_JOURNAL_NICE_TO_HAVE.py:final_beams,True,GEN_NUM_BEAMS = 6
training_scripts,BART_JOURNAL_NICE_TO_HAVE.py:no_repeat_ngram,True,GEN_NO_REPEAT_NGRAM = 3
training_scripts,BART_JOURNAL_NICE_TO_HAVE.py:source_visible_targets,True,def assign_skills_to_chunks(
prediction_rules,BART_JOURNAL_NICE_TO_HAVE.py:PREDICTED_SKILL_ALLOWLIST,True,embedded=1 generated=1
prediction_rules,BART_JOURNAL_NICE_TO_HAVE.py:PREDICTED_SKILL_FRAGMENT_BLACKLIST,True,embedded=11 generated=11
prediction_rules,BART_JOURNAL_NICE_TO_HAVE.py:PREDICTED_SKILL_FRAGMENT_PREFIXES,True,embedded=0 generated=0
prediction_rules,BART_JOURNAL_NICE_TO_HAVE.py:PREDICTED_SKILL_STOPWORDS,True,embedded=286 generated=286
training_scripts,BART_JOURNAL_SOFT_SKILLS.py:one_seed,True,SEEDS = [13]
training_scripts,BART_JOURNAL_SOFT_SKILLS.py:twenty_hpo_trials,True,HPO_TRIALS = 20
training_scripts,BART_JOURNAL_SOFT_SKILLS.py:seeded_tpe,True,optuna.samplers.TPESampler(seed=seed)
training_scripts,BART_JOURNAL_SOFT_SKILLS.py:exact_hpo_logged,True,"""eval_exact_f1"": metrics[""f1""]"
training_scripts,BART_JOURNAL_SOFT_SKILLS.py:exact_hpo_returned,True,"return metrics[""f1""]"
training_scripts,BART_JOURNAL_SOFT_SKILLS.py:validation_eval_mode,True,model.eval()
training_scripts,BART_JOURNAL_SOFT_SKILLS.py:no_epoch_checkpoints,True,"save_strategy=""no"""
training_scripts,BART_JOURNAL_SOFT_SKILLS.py:shared_input_builder,True,"return ""\n"".join(parts).strip()"
training_scripts,BART_JOURNAL_SOFT_SKILLS.py:exact_dedupe_only,True,Normalize exact duplicates only; preserve distinct nested skill labels.
training_scripts,BART_JOURNAL_SOFT_SKILLS.py:global_one_to_one,True,def maximum_cardinality_pairs(
training_scripts,BART_JOURNAL_SOFT_SKILLS.py:token_containment,True,def is_contiguous_subseq(
training_scripts,BART_JOURNAL_SOFT_SKILLS.py:seed_before_initialization,True,calls=3
training_scripts,BART_JOURNAL_SOFT_SKILLS.py:source_limit,True,MAX_SOURCE_LEN = 1024
training_scripts,BART_JOURNAL_SOFT_SKILLS.py:chunk_limit,True,CHUNK_MAX_TOKENS = 1000
training_scripts,BART_JOURNAL_SOFT_SKILLS.py:chunk_overlap,True,CHUNK_OVERLAP = 160
training_scripts,BART_JOURNAL_SOFT_SKILLS.py:target_limit,True,MAX_TARGET_LEN = 512
training_scripts,BART_JOURNAL_SOFT_SKILLS.py:generation_limit,True,GEN_MAX_NEW_TOKENS = 512
training_scripts,BART_JOURNAL_SOFT_SKILLS.py:hpo_beams,True,HPO_NUM_BEAMS = 2
training_scripts,BART_JOURNAL_SOFT_SKILLS.py:final_beams,True,GEN_NUM_BEAMS = 6
training_scripts,BART_JOURNAL_SOFT_SKILLS.py:no_repeat_ngram,True,GEN_NO_REPEAT_NGRAM = 3
training_scripts,BART_JOURNAL_SOFT_SKILLS.py:source_visible_targets,True,def assign_skills_to_chunks(
prediction_rules,BART_JOURNAL_SOFT_SKILLS.py:PREDICTED_SKILL_ALLOWLIST,True,embedded=0 generated=0
prediction_rules,BART_JOURNAL_SOFT_SKILLS.py:PREDICTED_SKILL_FRAGMENT_BLACKLIST,True,embedded=14 generated=14
prediction_rules,BART_JOURNAL_SOFT_SKILLS.py:PREDICTED_SKILL_FRAGMENT_PREFIXES,True,embedded=0 generated=0
prediction_rules,BART_JOURNAL_SOFT_SKILLS.py:PREDICTED_SKILL_STOPWORDS,True,embedded=286 generated=286
training_scripts,BART_MERGED.py:one_seed,True,SEEDS = [13]
training_scripts,BART_MERGED.py:twenty_hpo_trials,True,HPO_TRIALS = 20
training_scripts,BART_MERGED.py:seeded_tpe,True,optuna.samplers.TPESampler(seed=seed)
training_scripts,BART_MERGED.py:exact_hpo_logged,True,"""eval_exact_f1"": metrics[""f1""]"
training_scripts,BART_MERGED.py:exact_hpo_returned,True,"return metrics[""f1""]"
training_scripts,BART_MERGED.py:validation_eval_mode,True,model.eval()
training_scripts,BART_MERGED.py:no_epoch_checkpoints,True,"save_strategy=""no"""
training_scripts,BART_MERGED.py:shared_input_builder,True,"return ""\n"".join(parts).strip()"
training_scripts,BART_MERGED.py:exact_dedupe_only,True,Normalize exact duplicates only; preserve distinct nested skill labels.
training_scripts,BART_MERGED.py:global_one_to_one,True,def maximum_cardinality_pairs(
training_scripts,BART_MERGED.py:token_containment,True,def is_contiguous_subseq(
training_scripts,BART_MERGED.py:seed_before_initialization,True,calls=3
training_scripts,BART_MERGED.py:source_limit,True,MAX_SOURCE_LEN = 1024
training_scripts,BART_MERGED.py:chunk_limit,True,CHUNK_MAX_TOKENS = 1000
training_scripts,BART_MERGED.py:chunk_overlap,True,CHUNK_OVERLAP = 160
training_scripts,BART_MERGED.py:target_limit,True,MAX_TARGET_LEN = 512
training_scripts,BART_MERGED.py:generation_limit,True,GEN_MAX_NEW_TOKENS = 512
training_scripts,BART_MERGED.py:hpo_beams,True,HPO_NUM_BEAMS = 2
training_scripts,BART_MERGED.py:final_beams,True,GEN_NUM_BEAMS = 6
training_scripts,BART_MERGED.py:no_repeat_ngram,True,GEN_NO_REPEAT_NGRAM = 3
training_scripts,BART_MERGED.py:source_visible_targets,True,def assign_skills_to_chunks(
prediction_rules,BART_MERGED.py:PREDICTED_SKILL_ALLOWLIST,True,embedded=26 generated=26
prediction_rules,BART_MERGED.py:PREDICTED_SKILL_FRAGMENT_BLACKLIST,True,embedded=21 generated=21
prediction_rules,BART_MERGED.py:PREDICTED_SKILL_FRAGMENT_PREFIXES,True,embedded=0 generated=0
prediction_rules,BART_MERGED.py:PREDICTED_SKILL_STOPWORDS,True,embedded=285 generated=285
training_scripts,BART_MERGED_DISTINCT_SKILLS.py:one_seed,True,SEEDS = [13]
training_scripts,BART_MERGED_DISTINCT_SKILLS.py:twenty_hpo_trials,True,HPO_TRIALS = 20
training_scripts,BART_MERGED_DISTINCT_SKILLS.py:seeded_tpe,True,optuna.samplers.TPESampler(seed=seed)
training_scripts,BART_MERGED_DISTINCT_SKILLS.py:exact_hpo_logged,True,"""eval_exact_f1"": metrics[""f1""]"
training_scripts,BART_MERGED_DISTINCT_SKILLS.py:exact_hpo_returned,True,"return metrics[""f1""]"
training_scripts,BART_MERGED_DISTINCT_SKILLS.py:validation_eval_mode,True,model.eval()
training_scripts,BART_MERGED_DISTINCT_SKILLS.py:no_epoch_checkpoints,True,"save_strategy=""no"""
training_scripts,BART_MERGED_DISTINCT_SKILLS.py:shared_input_builder,True,"return ""\n"".join(parts).strip()"
training_scripts,BART_MERGED_DISTINCT_SKILLS.py:exact_dedupe_only,True,Normalize exact duplicates only; preserve distinct nested skill labels.
training_scripts,BART_MERGED_DISTINCT_SKILLS.py:global_one_to_one,True,def maximum_cardinality_pairs(
training_scripts,BART_MERGED_DISTINCT_SKILLS.py:token_containment,True,def is_contiguous_subseq(
training_scripts,BART_MERGED_DISTINCT_SKILLS.py:seed_before_initialization,True,calls=3
training_scripts,BART_MERGED_DISTINCT_SKILLS.py:source_limit,True,MAX_SOURCE_LEN = 1024
training_scripts,BART_MERGED_DISTINCT_SKILLS.py:chunk_limit,True,CHUNK_MAX_TOKENS = 1000
training_scripts,BART_MERGED_DISTINCT_SKILLS.py:chunk_overlap,True,CHUNK_OVERLAP = 160
training_scripts,BART_MERGED_DISTINCT_SKILLS.py:target_limit,True,MAX_TARGET_LEN = 512
training_scripts,BART_MERGED_DISTINCT_SKILLS.py:generation_limit,True,GEN_MAX_NEW_TOKENS = 512
training_scripts,BART_MERGED_DISTINCT_SKILLS.py:hpo_beams,True,HPO_NUM_BEAMS = 2
training_scripts,BART_MERGED_DISTINCT_SKILLS.py:final_beams,True,GEN_NUM_BEAMS = 6
training_scripts,BART_MERGED_DISTINCT_SKILLS.py:no_repeat_ngram,True,GEN_NO_REPEAT_NGRAM = 3
training_scripts,BART_MERGED_DISTINCT_SKILLS.py:source_visible_targets,True,def assign_skills_to_chunks(
prediction_rules,BART_MERGED_DISTINCT_SKILLS.py:PREDICTED_SKILL_ALLOWLIST,True,embedded=1 generated=1
prediction_rules,BART_MERGED_DISTINCT_SKILLS.py:PREDICTED_SKILL_FRAGMENT_BLACKLIST,True,embedded=13 generated=13
prediction_rules,BART_MERGED_DISTINCT_SKILLS.py:PREDICTED_SKILL_FRAGMENT_PREFIXES,True,embedded=0 generated=0
prediction_rules,BART_MERGED_DISTINCT_SKILLS.py:PREDICTED_SKILL_STOPWORDS,True,embedded=286 generated=286
training_scripts,BART_MERGED_HARD_SKILLS.py:one_seed,True,SEEDS = [13]
training_scripts,BART_MERGED_HARD_SKILLS.py:twenty_hpo_trials,True,HPO_TRIALS = 20
training_scripts,BART_MERGED_HARD_SKILLS.py:seeded_tpe,True,optuna.samplers.TPESampler(seed=seed)
training_scripts,BART_MERGED_HARD_SKILLS.py:exact_hpo_logged,True,"""eval_exact_f1"": metrics[""f1""]"
training_scripts,BART_MERGED_HARD_SKILLS.py:exact_hpo_returned,True,"return metrics[""f1""]"
training_scripts,BART_MERGED_HARD_SKILLS.py:validation_eval_mode,True,model.eval()
training_scripts,BART_MERGED_HARD_SKILLS.py:no_epoch_checkpoints,True,"save_strategy=""no"""
training_scripts,BART_MERGED_HARD_SKILLS.py:shared_input_builder,True,"return ""\n"".join(parts).strip()"
training_scripts,BART_MERGED_HARD_SKILLS.py:exact_dedupe_only,True,Normalize exact duplicates only; preserve distinct nested skill labels.
training_scripts,BART_MERGED_HARD_SKILLS.py:global_one_to_one,True,def maximum_cardinality_pairs(
training_scripts,BART_MERGED_HARD_SKILLS.py:token_containment,True,def is_contiguous_subseq(
training_scripts,BART_MERGED_HARD_SKILLS.py:seed_before_initialization,True,calls=3
training_scripts,BART_MERGED_HARD_SKILLS.py:source_limit,True,MAX_SOURCE_LEN = 1024
training_scripts,BART_MERGED_HARD_SKILLS.py:chunk_limit,True,CHUNK_MAX_TOKENS = 1000
training_scripts,BART_MERGED_HARD_SKILLS.py:chunk_overlap,True,CHUNK_OVERLAP = 160
training_scripts,BART_MERGED_HARD_SKILLS.py:target_limit,True,MAX_TARGET_LEN = 512
training_scripts,BART_MERGED_HARD_SKILLS.py:generation_limit,True,GEN_MAX_NEW_TOKENS = 512
